# one row a sampled receiver. dis: bit a*4+e is SET when the bins and the
# reference cast answered that sun position differently. azimuths 120 240, elevations 5 15 30 60
x,y,z,dis,varies
28176,-44432,765.125,0,1
30352,-44432,726.875,0,1
32528,-44432,539.375,0,1
17808,-44464,968,0,1
19984,-44464,627,0,0
22160,-44464,536.75,0,1
24336,-44464,513.875,0,1
26512,-44464,715.125,0,1
28688,-44464,745.125,8,1
30864,-44464,688.75,128,1
16144,-44496,1111.63,0,1
18320,-44496,862,0,1
20496,-44496,632,0,1
22672,-44496,508.875,0,1
24848,-44496,523.75,0,1
27024,-44496,700.375,128,1
29200,-44496,731,8,1
31376,-44496,661.375,0,1
16656,-44528,1048.25,0,1
18832,-44528,761,128,1
21008,-44528,603,0,0
23184,-44528,506.75,0,1
25360,-44528,540.875,0,1
27536,-44528,796.875,0,1
29712,-44528,726,0,1
31888,-44528,553.25,0,1
17168,-44560,1008,64,1
19344,-44560,691,0,1
21520,-44560,566,0,1
23696,-44560,546.625,0,1
25872,-44560,590,0,1
28048,-44560,768.25,0,1
30224,-44560,762.125,0,1
32400,-44560,547.75,0,1
17680,-44592,990,0,1
19856,-44592,635,0,0
22032,-44592,532,0,1
24208,-44592,540.375,0,1
26384,-44592,655.75,0,1
28560,-44592,793,0,0
30736,-44592,721,0,1
32912,-44592,699.875,0,1
18192,-44624,907,0,1
20368,-44624,632,0,1
22544,-44624,532.875,0,1
24720,-44624,521,0,1
26896,-44624,709.25,0,1
29072,-44624,753.75,0,1
31248,-44624,662.125,8,1
16528,-44656,1081.75,0,1
18704,-44656,792.125,0,1
20880,-44656,612.875,0,0
23056,-44656,489.125,0,1
25232,-44656,540.625,0,1
27408,-44656,754,0,1
29584,-44656,737.875,0,1
31760,-44656,623.875,0,1
17040,-44688,1008,0,1
19216,-44688,715,128,1
21392,-44688,566,0,1
23568,-44688,531.25,0,1
25744,-44688,569.625,0,1
27920,-44688,756,0,1
30096,-44688,769.375,0,1
32272,-44688,600.125,0,1
17552,-44720,1002.63,0,1
19728,-44720,653,0,0
21904,-44720,550.375,0,1
24080,-44720,510.75,0,1
26256,-44720,598,0,1
28432,-44720,775.625,0,0
30608,-44720,754.625,0,1
32784,-44720,697.25,0,1
18064,-44752,947,0,1
20240,-44752,633,0,1
22416,-44752,599.625,0,0
24592,-44752,509.5,0,1
26768,-44752,717.625,0,1
28944,-44752,769.125,0,1
31120,-44752,677,0,1
16400,-44784,1089.88,0,1
18576,-44784,840.125,0,1
20752,-44784,623.875,0,0
22928,-44784,496,8,1
25104,-44784,511.75,0,0
27280,-44784,719.625,128,1
29456,-44784,728.5,0,1
31632,-44784,682.5,0,1
16912,-44816,1012.88,0,1
19088,-44816,747,0,1
21264,-44816,571,0,1
23440,-44816,502.125,0,1
25616,-44816,574,0,1
27792,-44816,743.25,0,1
29968,-44816,790.125,0,1
32144,-44816,670.125,0,1
17424,-44848,1008,0,1
19600,-44848,677,0,1
21776,-44848,570,0,1
23952,-44848,534.5,0,0
26128,-44848,551.625,0,1
28304,-44848,738.875,0,0
30480,-44848,748.375,0,1
32656,-44848,721.5,0,1
17936,-44880,983,0,1
20112,-44880,643,0,0
22288,-44880,579.875,0,1
24464,-44880,537,0,1
26640,-44880,668.625,0,1
28816,-44880,708,0,1
30992,-44880,712.625,0,1
16272,-44912,1082,0,1
18448,-44912,893,0,1
20624,-44912,638,0,0
22800,-44912,499,0,1
24976,-44912,544.875,0,0
27152,-44912,704,0,1
29328,-44912,742.375,0,1
31504,-44912,677,0,1
16784,-44944,1028,0,1
18960,-44944,785.875,0,1
21136,-44944,583.875,0,1
23312,-44944,494.125,0,1
25488,-44944,574,0,1
27664,-44944,756.875,0,1
29840,-44944,767.875,0,1
32016,-44944,734,0,1
17296,-44976,1012.38,0,1
19472,-44976,708,128,1
21648,-44976,577.625,0,1
23824,-44976,538.125,0,1
26000,-44976,527,0,1
28176,-44976,738.25,0,0
30352,-44976,716.625,0,1
32528,-44976,755.25,0,1
17808,-45008,1004,0,1
19984,-45008,652.375,0,0
22160,-45008,520,0,1
24336,-45008,576.625,0,1
26512,-45008,630.875,0,1
28688,-45008,694,8,1
30864,-45008,724.25,0,1
16144,-45040,1073.88,0,1
18320,-45040,941.125,0,1
20496,-45040,649.125,0,0
22672,-45040,504.75,0,1
24848,-45040,555.25,0,0
27024,-45040,711.875,0,1
29200,-45040,765.125,0,1
31376,-45040,679.875,8,1
16656,-45072,1052,72,1
18832,-45072,828.875,0,1
21008,-45072,609.75,0,1
23184,-45072,483,0,1
25360,-45072,549.75,0,0
27536,-45072,783.625,0,1
29712,-45072,784,0,1
31888,-45072,760.875,128,1
17168,-45104,1008,0,1
19344,-45104,740,128,1
21520,-45104,581.875,8,1
23696,-45104,497.25,0,1
25872,-45104,520,0,1
28048,-45104,789.375,0,1
30224,-45104,727.625,0,1
32400,-45104,780.625,0,0
17680,-45136,1019.63,0,1
19856,-45136,677,0,0
22032,-45136,509,0,1
24208,-45136,543,0,1
26384,-45136,591.25,0,1
28560,-45136,737.125,0,0
30736,-45136,708.375,8,1
32912,-45136,777,0,1
18192,-45168,980,0,1
20368,-45168,656,0,0
22544,-45168,489.25,0,1
24720,-45168,544,0,1
26896,-45168,732.75,0,1
29072,-45168,798,0,1
31248,-45168,701.875,8,1
16528,-45200,1070.63,64,1
18704,-45200,878,0,1
20880,-45200,645,0,0
23056,-45200,488.75,8,1
25232,-45200,512,0,1
27408,-45200,761.5,128,1
29584,-45200,856.75,0,1
31760,-45200,750.75,0,1
17040,-45232,1011,0,1
19216,-45232,772.375,0,1
21392,-45232,591.625,0,1
23568,-45232,492,0,1
25744,-45232,523.375,8,1
27920,-45232,816.375,0,1
30096,-45232,769,0,1
32272,-45232,795.75,0,1
17552,-45264,1021,64,1
19728,-45264,704,0,0
21904,-45264,521.625,0,1
24080,-45264,508,0,1
26256,-45264,579.875,0,1
28432,-45264,772.5,0,1
30608,-45264,700.625,0,1
32784,-45264,784.375,0,0
18064,-45296,1006,0,1
20240,-45296,665,0,0
22416,-45296,488,128,1
24592,-45296,544.75,0,1
26768,-45296,732,0,0
28944,-45296,807.625,0,1
31120,-45296,714,0,1
16400,-45328,1080.75,0,1
18576,-45328,927.25,0,1
20752,-45328,662.125,0,0
22928,-45328,499.875,136,1
25104,-45328,496,128,1
27280,-45328,751,0,1
29456,-45328,888.875,0,1
31632,-45328,744.375,0,1
16912,-45360,1016,64,1
19088,-45360,807.375,0,1
21264,-45360,586.5,0,1
23440,-45360,491.625,128,1
25616,-45360,515.75,0,1
27792,-45360,803.875,0,1
29968,-45360,815.625,0,1
32144,-45360,803.875,0,1
17424,-45392,1012.38,64,1
19600,-45392,736,0,1
21776,-45392,540,8,1
23952,-45392,496.625,0,1
26128,-45392,537.625,0,1
28304,-45392,806,0,1
30480,-45392,685.375,0,1
32656,-45392,795,0,0
17936,-45424,1039.63,128,1
20112,-45424,689,0,0
22288,-45424,494,0,1
24464,-45424,534.875,0,1
26640,-45424,695.875,0,1
28816,-45424,778.125,8,1
30992,-45424,695,0,1
16272,-45456,1074,0,1
18448,-45456,976,0,1
20624,-45456,672,0,0
22800,-45456,495,0,1
24976,-45456,512.875,0,1
27152,-45456,739.875,0,1
29328,-45456,865,0,1
31504,-45456,744.875,0,1
16784,-45488,1022.38,0,1
18960,-45488,845.625,0,1
21136,-45488,618.375,0,0
23312,-45488,503.75,8,1
25488,-45488,525.375,0,1
27664,-45488,816.625,0,1
29840,-45488,856.125,128,1
32016,-45488,757.875,0,1
17296,-45520,1003.38,0,1
19472,-45520,766.25,0,1
21648,-45520,559.5,0,1
23824,-45520,504.125,0,1
26000,-45520,536.625,0,1
28176,-45520,832.625,0,1
30352,-45520,688.5,0,0
32528,-45520,807,0,1
17808,-45552,1065.5,0,1
19984,-45552,716,0,0
22160,-45552,520.875,0,1
24336,-45552,531.375,128,1
26512,-45552,652.375,0,1
28688,-45552,762.625,8,1
30864,-45552,707.375,0,1
16144,-45584,1059,0,1
18320,-45584,1050.5,0,1
20496,-45584,685,0,0
22672,-45584,499.375,0,1
24848,-45584,557.125,0,1
27024,-45584,729.875,0,1
29200,-45584,829.75,8,1
31376,-45584,759.75,0,1
16656,-45616,1038.38,0,1
18832,-45616,893.625,0,1
21008,-45616,660,0,0
23184,-45616,558.875,0,1
25360,-45616,554.75,0,1
27536,-45616,811,128,1
29712,-45616,836.875,0,1
31888,-45616,752,0,1
17168,-45648,991,64,1
19344,-45648,791.75,128,1
21520,-45648,575.625,0,1
23696,-45648,548.75,128,1
25872,-45648,515,128,1
28048,-45648,849,0,1
30224,-45648,743.25,0,0
32400,-45648,825.25,0,0
17680,-45680,1066.63,0,1
19856,-45680,759.25,0,1
22032,-45680,565.375,0,1
24208,-45680,544.875,0,1
26384,-45680,611,0,1
28560,-45680,790.125,0,0
30736,-45680,780,0,0
32912,-45680,809.125,0,1
18192,-45712,1069,0,1
20368,-45712,701,0,0
22544,-45712,519,0,1
24720,-45712,618.75,0,1
26896,-45712,730,8,1
29072,-45712,789.875,8,1
31248,-45712,709.75,0,1
16528,-45744,1054,8,1
18704,-45744,928.625,128,1
20880,-45744,682,0,0
23056,-45744,600.75,0,1
25232,-45744,579,0,0
27408,-45744,791.25,0,1
29584,-45744,807.75,0,1
31760,-45744,764.625,0,1
17040,-45776,987,0,1
19216,-45776,819.75,0,1
21392,-45776,625,0,1
23568,-45776,594.375,0,1
25744,-45776,531.625,0,1
27920,-45776,826.375,0,1
30096,-45776,749.25,0,1
32272,-45776,765.125,0,1
17552,-45808,1032.75,64,1
19728,-45808,809.125,0,0
21904,-45808,622.375,0,1
24080,-45808,520.125,0,1
26256,-45808,607,128,1
28432,-45808,773.25,0,0
30608,-45808,780.125,0,1
32784,-45808,780.875,0,1
18064,-45840,1072,0,1
20240,-45840,725,0,0
22416,-45840,540.875,0,0
24592,-45840,673,0,1
26768,-45840,726.5,0,1
28944,-45840,747,0,1
31120,-45840,721.5,0,1
16400,-45872,1066.63,0,1
18576,-45872,956.375,8,1
20752,-45872,702.375,0,0
22928,-45872,579.75,0,1
25104,-45872,598.875,0,1
27280,-45872,769.625,0,1
29456,-45872,754.875,4,1
31632,-45872,802.625,4,1
16912,-45904,998,0,1
19088,-45904,830.875,0,1
21264,-45904,664,0,1
23440,-45904,629.75,0,1
25616,-45904,548,0,1
27792,-45904,810.625,0,1
29968,-45904,712.75,128,1
32144,-45904,743.75,8,1
17424,-45936,979.125,64,1
19600,-45936,813,0,0
21776,-45936,649.875,0,1
23952,-45936,519.125,0,1
26128,-45936,556.375,128,1
28304,-45936,737.375,0,1
30480,-45936,729.125,0,1
32656,-45936,796,0,1
17936,-45968,1080,0,1
20112,-45968,755.125,0,1
22288,-45968,577.5,0,0
24464,-45968,616,0,1
26640,-45968,677.75,0,1
28816,-45968,721.375,8,1
30992,-45968,733.875,0,0
16272,-46000,1076.38,0,1
18448,-46000,1005.5,0,1
20624,-46000,718.375,0,0
22800,-46000,550.25,0,1
24976,-46000,739.75,0,0
27152,-46000,761.875,8,1
29328,-46000,719.875,8,1
31504,-46000,787.5,0,1
16784,-46032,1017,0,1
18960,-46032,865.625,0,1
21136,-46032,695.625,0,1
23312,-46032,638.5,0,1
25488,-46032,559.25,0,1
27664,-46032,791.5,0,1
29840,-46032,709,4,1
32016,-46032,714.75,0,1
17296,-46064,971.125,0,1
19472,-46064,812.875,0,1
21648,-46064,663,0,1
23824,-46064,551,0,1
26000,-46064,514.25,0,1
28176,-46064,735.5,0,1
30352,-46064,694.875,0,1
32528,-46064,808.5,4,1
17808,-46096,1075,0,1
19984,-46096,790.125,0,1
22160,-46096,614.125,0,1
24336,-46096,578.25,128,1
26512,-46096,668.25,0,1
28688,-46096,697.875,0,1
30864,-46096,705.875,0,1
16144,-46128,1079,0,1
18320,-46128,1056,0,1
20496,-46128,744.375,0,0
22672,-46128,527.375,0,0
24848,-46128,807.125,0,1
27024,-46128,788.625,0,1
29200,-46128,720.625,0,1
31376,-46128,751.25,0,1
16656,-46160,1045,0,1
18832,-46160,889,0,1
21008,-46160,716,0,1
23184,-46160,624.125,0,1
25360,-46160,601.875,0,1
27536,-46160,769.5,0,1
29712,-46160,717.625,0,1
31888,-46160,705.25,0,1
17168,-46192,969.875,0,1
19344,-46192,834.75,0,1
21520,-46192,698.125,8,1
23696,-46192,567,0,1
25872,-46192,531,128,1
28048,-46192,734.75,0,1
30224,-46192,692.125,4,1
32400,-46192,757.25,0,1
17680,-46224,1016.25,0,1
19856,-46224,824,0,1
22032,-46224,661.5,0,1
24208,-46224,563.75,0,1
26384,-46224,639.75,0,1
28560,-46224,699.125,0,1
30736,-46224,681.75,0,1
32912,-46224,755.75,0,1
18192,-46256,1072,4,1
20368,-46256,779,0,0
22544,-46256,540,0,0
24720,-46256,757.625,64,1
26896,-46256,722.5,0,1
29072,-46256,724.375,0,1
31248,-46256,708.75,0,1
16528,-46288,1078,8,1
18704,-46288,921.75,0,1
20880,-46288,735.625,0,0
23056,-46288,574,0,1
25232,-46288,628.375,0,1
27408,-46288,733.375,0,1
29584,-46288,720,0,1
31760,-46288,713.5,0,1
17040,-46320,975.875,0,1
19216,-46320,863.875,0,1
21392,-46320,725.25,0,1
23568,-46320,548.25,8,1
25744,-46320,542,0,1
27920,-46320,731.875,0,1
30096,-46320,708.875,8,1
32272,-46320,725.125,0,1
17552,-46352,981,0,1
19728,-46352,850,0,0
21904,-46352,682.875,0,1
24080,-46352,526,128,1
26256,-46352,608.625,0,0
28432,-46352,692.875,0,1
30608,-46352,685.125,0,1
32784,-46352,728.25,0,1
18064,-46384,1069.38,0,1
20240,-46384,826,0,1
22416,-46384,577.625,0,1
24592,-46384,660.125,0,1
26768,-46384,678.625,0,1
28944,-46384,739,128,1
31120,-46384,687.375,0,1
16400,-46416,1084.38,0,1
18576,-46416,978,8,1
20752,-46416,763,0,1
22928,-46416,528.875,0,1
25104,-46416,622.375,0,1
27280,-46416,723.625,0,1
29456,-46416,716,0,1
31632,-46416,690.625,0,1
16912,-46448,990,0,1
19088,-46448,870.125,0,1
21264,-46448,741.75,0,1
23440,-46448,550.125,0,1
25616,-46448,559.5,0,1
27792,-46448,714,0,1
29968,-46448,712,0,1
32144,-46448,720.25,0,1
17424,-46480,979.875,0,1
19600,-46480,856.75,0,1
21776,-46480,720.75,0,1
23952,-46480,492.75,0,1
26128,-46480,583.875,0,1
28304,-46480,712.125,0,1
30480,-46480,725.125,0,1
32656,-46480,715.75,0,1
17936,-46512,1037.63,4,1
20112,-46512,866.625,0,0
22288,-46512,632,0,1
24464,-46512,600.75,0,1
26640,-46512,677.75,0,0
28816,-46512,755.375,0,1
30992,-46512,695.5,0,1
16272,-46544,1082,0,1
18448,-46544,1010.25,0,1
20624,-46544,806.625,0,1
22800,-46544,535.125,0,1
24976,-46544,590.375,0,1
27152,-46544,711.375,0,1
29328,-46544,720,0,1
31504,-46544,703.25,8,1
16784,-46576,1022.88,8,1
18960,-46576,879.875,0,1
21136,-46576,772.875,0,1
23312,-46576,544.125,0,1
25488,-46576,566.625,0,1
27664,-46576,702.125,0,1
29840,-46576,737.5,0,1
32016,-46576,763.875,8,1
17296,-46608,986,0,1
19472,-46608,870.125,0,1
21648,-46608,745.5,0,1
23824,-46608,498.875,0,1
26000,-46608,559,0,1
28176,-46608,707.875,0,1
30352,-46608,721.625,8,1
32528,-46608,729.875,0,1
17808,-46640,1001.25,0,1
19984,-46640,887.125,0,1
22160,-46640,664.25,0,1
24336,-46640,549.125,0,1
26512,-46640,659,0,1
28688,-46640,758.625,0,1
30864,-46640,758.625,0,1
16144,-46672,1083,4,1
18320,-46672,1019.38,4,1
20496,-46672,855.625,0,0
22672,-46672,552,0,1
24848,-46672,561.75,0,1
27024,-46672,715,0,1
29200,-46672,738.125,128,1
31376,-46672,696.875,136,1
16656,-46704,1063.88,0,1
18832,-46704,895.875,128,1
21008,-46704,779.75,0,1
23184,-46704,512.375,0,1
25360,-46704,616,0,1
27536,-46704,697.25,0,1
29712,-46704,768.25,0,1
31888,-46704,802.875,0,1
17168,-46736,997.75,0,1
19344,-46736,882.5,0,1
21520,-46736,770,0,1
23696,-46736,508.25,0,1
25872,-46736,554,0,1
28048,-46736,729.375,0,1
30224,-46736,809.25,0,1
32400,-46736,813.625,0,1
17680,-46768,1002.63,136,1
19856,-46768,893,0,1
22032,-46768,668.625,0,1
24208,-46768,528.625,128,1
26384,-46768,622.75,0,1
28560,-46768,748.625,0,1
30736,-46768,754.25,0,1
32912,-46768,745,128,1
18192,-46800,1020.75,0,1
20368,-46800,905,0,1
22544,-46800,567,0,1
24720,-46800,519.375,0,1
26896,-46800,715.75,0,0
29072,-46800,829.5,0,1
31248,-46800,714.5,128,1
16528,-46832,1075,0,1
18704,-46832,912.25,8,1
20880,-46832,789.875,0,1
23056,-46832,491,0,1
25232,-46832,571,0,1
27408,-46832,696,0,1
29584,-46832,839.25,0,1
31760,-46832,825.75,0,1
17040,-46864,1033.13,8,1
19216,-46864,920.875,0,1
21392,-46864,774.625,0,1
23568,-46864,479.375,0,1
25744,-46864,572,0,1
27920,-46864,740.375,0,1
30096,-46864,908.375,0,1
32272,-46864,940.5,8,1
17552,-46896,1003.25,0,1
19728,-46896,932.375,0,1
21904,-46896,660.25,0,1
24080,-46896,493.875,0,1
26256,-46896,585,0,1
28432,-46896,756.625,0,1
30608,-46896,798.625,8,1
32784,-46896,754.25,0,1
18064,-46928,1023.75,8,1
20240,-46928,942,0,1
22416,-46928,574.625,0,1
24592,-46928,494.625,0,1
26768,-46928,702.75,0,1
28944,-46928,882.625,0,1
31120,-46928,788.625,8,1
16400,-46960,1084.88,0,1
18576,-46960,939,4,1
20752,-46960,830.125,0,1
22928,-46960,495.25,128,1
25104,-46960,476.5,128,1
27280,-46960,691.125,0,1
29456,-46960,925.375,0,1
31632,-46960,840.25,0,1
16912,-46992,1058.25,0,1
19088,-46992,949.375,128,1
21264,-46992,771.75,0,1
23440,-46992,468.125,136,1
25616,-46992,572.5,0,1
27792,-46992,717.75,0,1
29968,-46992,936.75,0,1
32144,-46992,1017.75,0,1
17424,-47024,1003.63,0,1
19600,-47024,965.25,0,1
21776,-47024,667,0,1
23952,-47024,479.375,0,1
26128,-47024,578.375,0,1
28304,-47024,778,0,1
30480,-47024,947.25,0,1
32656,-47024,798.25,0,1
17936,-47056,1000.38,0,1
20112,-47056,973.625,0,1
22288,-47056,590,0,1
24464,-47056,478,0,1
26640,-47056,689,0,1
28816,-47056,937,0,1
30992,-47056,831.625,0,1
16272,-47088,1085,4,1
18448,-47088,947,0,1
20624,-47088,888.125,0,1
22800,-47088,519,128,1
24976,-47088,464,0,1
27152,-47088,683.125,0,1
29328,-47088,948,0,1
31504,-47088,886.875,0,1
16784,-47120,1063.88,0,1
18960,-47120,960,128,1
21136,-47120,758.5,0,1
23312,-47120,480,0,1
25488,-47120,498.75,0,1
27664,-47120,708,0,1
29840,-47120,954,0,1
32016,-47120,1022.5,0,1
17296,-47152,1006.25,8,1
19472,-47152,983,0,1
21648,-47152,679.375,0,1
23824,-47152,474.5,8,1
26000,-47152,590.25,0,1
28176,-47152,774,0,1
30352,-47152,962.25,0,1
32528,-47152,883.625,0,1
17808,-47184,969.375,128,1
19984,-47184,997.625,0,1
22160,-47184,603,8,1
24336,-47184,466.625,0,1
26512,-47184,658.125,0,0
28688,-47184,937.125,0,1
30864,-47184,895.375,8,1
16144,-47216,1075.88,0,1
18320,-47216,949,0,1
20496,-47216,936.125,0,1
22672,-47216,559.75,128,1
24848,-47216,480.125,8,1
27024,-47216,683,0,1
29200,-47216,966.125,0,1
31376,-47216,945.125,0,1
16656,-47248,1078,64,1
18832,-47248,970.5,132,1
21008,-47248,780.125,0,1
23184,-47248,498.25,0,1
25360,-47248,467.125,0,1
27536,-47248,688,0,1
29712,-47248,957.125,0,1
31888,-47248,1008.13,0,1
17168,-47280,1037.75,8,1
19344,-47280,980,0,1
21520,-47280,694,8,1
23696,-47280,481.375,0,0
25872,-47280,629.375,0,1
28048,-47280,760.25,0,1
30224,-47280,962,0,1
32400,-47280,967.5,0,1
17680,-47312,978,0,1
19856,-47312,1018.38,0,1
22032,-47312,618.75,128,1
24208,-47312,464,0,1
26384,-47312,638,0,1
28560,-47312,944.125,8,1
30736,-47312,961,0,1
32912,-47312,740.375,0,1
18192,-47344,945.125,0,1
20368,-47344,975.125,0,1
22544,-47344,592.125,0,1
24720,-47344,498.875,0,1
26896,-47344,694,0,1
29072,-47344,966.125,0,1
31248,-47344,987.125,0,1
16528,-47376,1087.88,0,1
18704,-47376,961.25,128,1
20880,-47376,834.875,0,1
23056,-47376,565,0,1
25232,-47376,465.875,0,1
27408,-47376,681.25,0,1
29584,-47376,966.25,0,1
31760,-47376,1012.63,0,1
17040,-47408,1062.75,136,1
19216,-47408,987.875,0,1
21392,-47408,710,0,1
23568,-47408,499.75,0,1
25744,-47408,566.125,0,0
27920,-47408,754,0,1
30096,-47408,971.25,0,1
32272,-47408,982.375,0,1
17552,-47440,1005.25,0,1
19728,-47440,1037.38,0,1
21904,-47440,662.625,0,1
24080,-47440,466.625,0,1
26256,-47440,630.125,0,1
28432,-47440,941.375,0,1
30608,-47440,977.625,0,1
32784,-47440,745.5,0,1
18064,-47472,942.25,0,1
20240,-47472,998,0,1
22416,-47472,643.125,0,1
24592,-47472,467.125,128,1
26768,-47472,692.375,0,1
28944,-47472,972.875,0,1
31120,-47472,970.125,0,1
16400,-47504,1091.75,8,1
18576,-47504,952.5,128,1
20752,-47504,894.75,0,1
22928,-47504,586.875,0,1
25104,-47504,470.125,0,1
27280,-47504,673.875,0,1
29456,-47504,977.25,0,1
31632,-47504,1033.38,0,1
16912,-47536,1047.38,128,1
19088,-47536,991.625,0,1
21264,-47536,739,0,1
23440,-47536,512,0,0
25616,-47536,519.625,64,1
27792,-47536,737.625,0,1
29968,-47536,979.25,0,1
32144,-47536,1019.63,0,1
17424,-47568,1043.63,0,1
19600,-47568,1036.13,0,1
21776,-47568,668.375,0,1
23952,-47568,471.875,8,1
26128,-47568,616.125,0,1
28304,-47568,880.375,128,1
30480,-47568,988.375,0,1
32656,-47568,754.25,8,1
17936,-47600,971.25,0,1
20112,-47600,1017,0,1
22288,-47600,669.125,0,1
24464,-47600,464,0,1
26640,-47600,663.25,0,1
28816,-47600,979,0,1
30992,-47600,968.5,0,1
16272,-47632,1086.75,0,1
18448,-47632,929.5,8,1
20624,-47632,935.25,0,1
22800,-47632,621.875,0,1
24976,-47632,467.375,0,1
27152,-47632,677,0,1
29328,-47632,989.125,0,1
31504,-47632,1074,0,1
16784,-47664,1042,8,1
18960,-47664,974.75,0,1
21136,-47664,798.625,0,1
23312,-47664,544.875,0,0
25488,-47664,490.625,64,1
27664,-47664,710.25,0,1
29840,-47664,984,0,1
32016,-47664,1051.63,0,1
17296,-47696,1085.25,0,1
19472,-47696,1046,0,1
21648,-47696,677.625,0,1
23824,-47696,473,0,0
26000,-47696,562.875,0,1
28176,-47696,785.5,0,1
30352,-47696,982.75,0,1
32528,-47696,771.25,0,1
17808,-47728,1049.75,0,1
19984,-47728,1038,0,1
22160,-47728,655.25,128,1
24336,-47728,464,0,1
26512,-47728,624.875,0,1
28688,-47728,983.625,0,1
30864,-47728,982.375,0,1
16144,-47760,1083.75,0,1
18320,-47760,932.25,0,1
20496,-47760,963.375,0,1
22672,-47760,626.5,0,1
24848,-47760,476.375,0,1
27024,-47760,672,0,1
29200,-47760,990.875,0,1
31376,-47760,1071,0,1
16656,-47792,1093.75,0,1
18832,-47792,946,128,1
21008,-47792,882.375,0,1
23184,-47792,612.375,0,1
25360,-47792,472.625,0,1
27536,-47792,693.625,0,1
29712,-47792,991,0,1
31888,-47792,1112.5,0,1
17168,-47824,1114.75,0,1
19344,-47824,1022.38,0,1
21520,-47824,718,0,1
23696,-47824,504.875,0,1
25872,-47824,526.875,8,1
28048,-47824,757.625,0,1
30224,-47824,998,0,1
32400,-47824,848.125,0,1
17680,-47856,1063.13,0,1
19856,-47856,1044.25,0,1
22032,-47856,656.125,0,1
24208,-47856,464,0,1
26384,-47856,603.875,136,1
28560,-47856,965.75,0,1
30736,-47856,1000.13,0,1
32912,-47856,745.875,0,1
18192,-47888,921.75,0,1
20368,-47888,988.125,0,1
22544,-47888,631.75,0,1
24720,-47888,470.75,0,1
26896,-47888,663.25,0,1
29072,-47888,985.125,0,1
31248,-47888,1039,0,1
16528,-47920,1120.75,0,1
18704,-47920,922.375,0,1
20880,-47920,965.125,8,1
23056,-47920,633.75,0,1
25232,-47920,484.625,0,1
27408,-47920,677.625,0,1
29584,-47920,992,0,1
31760,-47920,1109.63,0,0
17040,-47952,1117.38,0,1
19216,-47952,1031.63,0,1
21392,-47952,770.875,0,1
23568,-47952,528.625,0,1
25744,-47952,516,0,1
27920,-47952,744,0,1
30096,-47952,1000,0,1
32272,-47952,903.625,0,0
17552,-47984,1093.88,0,1
19728,-47984,1037.88,0,1
21904,-47984,650.25,8,1
24080,-47984,480.125,0,1
26256,-47984,591.25,0,1
28432,-47984,944.125,0,1
30608,-47984,995,0,1
32784,-47984,747.75,0,1
18064,-48016,917.75,0,1
20240,-48016,1006,128,1
22416,-48016,615.625,0,1
24592,-48016,462.125,0,1
26768,-48016,649.375,128,1
28944,-48016,979,0,1
31120,-48016,997,0,1
16400,-48048,1113.38,0,1
18576,-48048,910.375,0,1
20752,-48048,984.375,0,1
22928,-48048,584.625,0,1
25104,-48048,488.625,64,1
27280,-48048,675,0,1
29456,-48048,992.375,0,1
31632,-48048,885.375,0,0
16912,-48080,1132.63,0,1
19088,-48080,1009.38,0,1
21264,-48080,886.375,8,1
23440,-48080,537.625,0,0
25616,-48080,535.25,0,1
27792,-48080,726.625,0,1
29968,-48080,995.75,0,1
32144,-48080,862.75,0,1
17424,-48112,1116.88,0,1
19600,-48112,1013,0,1
21776,-48112,679,0,1
23952,-48112,536.375,4,1
26128,-48112,601.875,0,1
28304,-48112,882.75,128,1
30480,-48112,995.125,0,1
32656,-48112,742.875,0,1
17936,-48144,976,0,1
20112,-48144,1003.63,0,1
22288,-48144,607,0,1
24464,-48144,459,0,1
26640,-48144,635.25,0,1
28816,-48144,975.875,0,1
30992,-48144,955.875,0,1
16272,-48176,1058.63,0,1
18448,-48176,918,128,1
20624,-48176,969,0,1
22800,-48176,577.75,0,1
24976,-48176,497.75,0,1
27152,-48176,672.625,0,1
29328,-48176,982,0,1
31504,-48176,893.125,0,1
16784,-48208,1153,0,1
18960,-48208,969.75,0,1
21136,-48208,981.375,0,1
23312,-48208,573.625,0,1
25488,-48208,555.625,0,1
27664,-48208,694,0,1
29840,-48208,990.375,0,1
32016,-48208,738.75,0,1
17296,-48240,1112.88,0,1
19472,-48240,1026.75,0,1
21648,-48240,716,8,1
23824,-48240,590.125,0,0
26000,-48240,607.125,0,1
28176,-48240,769.375,0,1
30352,-48240,992,0,1
32528,-48240,756.25,0,1
17808,-48272,1059.13,0,1
19984,-48272,1009.88,0,1
22160,-48272,632.125,0,1
24336,-48272,472,8,1
26512,-48272,619.125,0,1
28688,-48272,959.875,128,1
30864,-48272,958.25,0,1
16144,-48304,1020.63,0,1
18320,-48304,918.375,0,1
20496,-48304,964,0,1
22672,-48304,596.75,0,1
24848,-48304,484,0,1
27024,-48304,674.25,0,1
29200,-48304,969,0,1
31376,-48304,875,0,1
16656,-48336,1131.63,0,1
18832,-48336,933.375,0,1
21008,-48336,979.375,0,1
23184,-48336,592.625,0,1
25360,-48336,557.5,0,1
27536,-48336,671.125,0,1
29712,-48336,983.625,0,1
31888,-48336,764.625,0,0
17168,-48368,1081,0,1
19344,-48368,1044.63,0,1
21520,-48368,748,8,1
23696,-48368,582.25,0,0
25872,-48368,640.875,0,0
